ticker,weight,level,rep
CAT,0.02,L0,163
CVX,0.035,L0,163
CSCO,0.035,L0,163
KO,0.045,L0,163
DOW,0.015,L0,163
GS,0.02,L0,163
HD,0.035,L0,163
HON,0.025,L0,163
IBM,0.03,L0,163
INTC,0.02,L0,163
JNJ,0.055,L0,163
JPM,0.03,L0,163
MCD,0.04,L0,163
MRK,0.045,L0,163
MSFT,0.05,L0,163
NKE,0.02,L0,163
PG,0.055,L0,163
CRM,0.02,L0,163
TRV,0.03,L0,163
UNH,0.05,L0,163
VZ,0.035,L0,163
V,0.04,L0,163
WMT,0.045,L0,163
DIS,0.015,L0,163
MMM,0.0,L1,163
AMZN,0.06,L1,163
AXP,0.02,L1,163
AMGN,0.06,L1,163
AAPL,0.07,L1,163
BA,0.0,L1,163
CAT,0.01,L1,163
CVX,0.015,L1,163
CSCO,0.02,L1,163
KO,0.045,L1,163
DOW,0.0,L1,163
GS,0.0,L1,163
HD,0.025,L1,163
HON,0.01,L1,163
IBM,0.01,L1,163
INTC,0.0,L1,163
JNJ,0.07,L1,163
JPM,0.015,L1,163
MCD,0.045,L1,163
MRK,0.08,L1,163
MSFT,0.09,L1,163
NKE,0.0,L1,163
PG,0.08,L1,163
CRM,0.025,L1,163
TRV,0.03,L1,163
UNH,0.065,L1,163
VZ,0.0,L1,163
V,0.055,L1,163
WMT,0.08,L1,163
DIS,0.0,L1,163
MMM,0.0,L2,163
AMZN,0.082,L2,163
AXP,0.0,L2,163
AMGN,0.05,L2,163
AAPL,0.11,L2,163
BA,0.0,L2,163
CAT,0.0,L2,163
CVX,0.0,L2,163
CSCO,0.0,L2,163
KO,0.0,L2,163
DOW,0.0,L2,163
GS,0.0,L2,163
HD,0.0,L2,163
HON,0.0,L2,163
IBM,0.0,L2,163
INTC,0.0,L2,163
JNJ,0.0,L2,163
JPM,0.0,L2,163
MCD,0.0,L2,163
MRK,0.18,L2,163
MSFT,0.18,L2,163
NKE,0.0,L2,163
PG,0.14,L2,163
CRM,0.028,L2,163
TRV,0.0,L2,163
UNH,0.09,L2,163
VZ,0.0,L2,163
V,0.06,L2,163
WMT,0.08,L2,163
DIS,0.0,L2,163
MMM,0.0,L3,163
AMZN,0.094,L3,163
AXP,0.041,L3,163
AMGN,0.044,L3,163
AAPL,0.126,L3,163
BA,0.0,L3,163
CAT,0.024,L3,163
CVX,0.012,L3,163
CSCO,0.011,L3,163
KO,0.013,L3,163
DOW,0.0,L3,163
GS,0.015,L3,163
HD,0.03,L3,163
HON,0.01,L3,163
IBM,0.0,L3,163
INTC,0.0,L3,163
JNJ,0.0,L3,163
JPM,0.02,L3,163
MCD,0.01,L3,163
MRK,0.086,L3,163
MSFT,0.136,L3,163
NKE,0.0,L3,163
PG,0.06,L3,163
CRM,0.058,L3,163
TRV,0.01,L3,163
UNH,0.055,L3,163
VZ,0.0,L3,163
V,0.05,L3,163
WMT,0.075,L3,163
DIS,0.0,L3,163
MMM,0.015,L0,164
AMZN,0.035,L0,164
AXP,0.02,L0,164
AMGN,0.035,L0,164
AAPL,0.055,L0,164
BA,0.01,L0,164
CAT,0.02,L0,164
CVX,0.035,L0,164
CSCO,0.03,L0,164
KO,0.045,L0,164
DOW,0.01,L0,164
GS,0.015,L0,164
HD,0.035,L0,164
HON,0.025,L0,164
IBM,0.025,L0,164
INTC,0.015,L0,164
JNJ,0.06,L0,164
JPM,0.025,L0,164
MCD,0.04,L0,164
MRK,0.045,L0,164
MSFT,0.06,L0,164
NKE,0.015,L0,164
PG,0.06,L0,164
CRM,0.02,L0,164
TRV,0.025,L0,164
UNH,0.055,L0,164
VZ,0.035,L0,164
V,0.04,L0,164
WMT,0.05,L0,164
DIS,0.015,L0,164
MMM,0.0,L1,164
AMZN,0.06,L1,164
AXP,0.02,L1,164
AMGN,0.06,L1,164
AAPL,0.07,L1,164
BA,0.0,L1,164
CAT,0.01,L1,164
CVX,0.015,L1,164
CSCO,0.025,L1,164
KO,0.055,L1,164
DOW,0.0,L1,164
GS,0.0,L1,164
HD,0.025,L1,164
HON,0.01,L1,164
IBM,0.015,L1,164
INTC,0.0,L1,164
JNJ,0.07,L1,164
JPM,0.01,L1,164
MCD,0.045,L1,164
MRK,0.08,L1,164
MSFT,0.09,L1,164
NKE,0.0,L1,164
PG,0.08,L1,164
CRM,0.025,L1,164
TRV,0.035,L1,164
UNH,0.065,L1,164
VZ,0.0,L1,164
V,0.045,L1,164
WMT,0.08,L1,164
DIS,0.0,L1,164
MMM,0.0,L2,164
AMZN,0.055,L2,164
AXP,0.031,L2,164
AMGN,0.043,L2,164
AAPL,0.073,L2,164
BA,0.0,L2,164
CAT,0.019,L2,164
CVX,0.012,L2,164
CSCO,0.02,L2,164
KO,0.021,L2,164
DOW,0.0,L2,164
GS,0.013,L2,164
HD,0.024,L2,164
HON,0.01,L2,164
IBM,0.01,L2,164
INTC,0.0,L2,164
JNJ,0.028,L2,164
JPM,0.017,L2,164
MCD,0.024,L2,164
MRK,0.074,L2,164
MSFT,0.084,L2,164
NKE,0.0,L2,164
PG,0.06,L2,164
CRM,0.033,L2,164
TRV,0.018,L2,164
UNH,0.049,L2,164
VZ,0.0,L2,164
V,0.04,L2,164
WMT,0.078,L2,164
DIS,0.004,L2,164
MMM,0.0,L3,164
AMZN,0.078,L3,164
AXP,0.049,L3,164
AMGN,0.041,L3,164
AAPL,0.102,L3,164
BA,0.0,L3,164
CAT,0.031,L3,164
CVX,0.012,L3,164
CSCO,0.016,L3,164
KO,0.018,L3,164
DOW,0.0,L3,164
GS,0.02,L3,164
HD,0.032,L3,164
HON,0.012,L3,164
IBM,0.0,L3,164
INTC,0.0,L3,164
JNJ,0.0,L3,164
JPM,0.025,L3,164
MCD,0.01,L3,164
MRK,0.09,L3,164
MSFT,0.122,L3,164
NKE,0.0,L3,164
PG,0.055,L3,164
CRM,0.05,L3,164
TRV,0.0,L3,164
UNH,0.06,L3,164
VZ,0.0,L3,164
V,0.055,L3,164
WMT,0.08,L3,164
DIS,0.042,L3,164
MMM,0.02,L0,165
AMZN,0.03,L0,165
AXP,0.025,L0,165
AMGN,0.035,L0,165
AAPL,0.05,L0,165
BA,0.01,L0,165
CAT,0.02,L0,165
CVX,0.035,L0,165
CSCO,0.03,L0,165
KO,0.045,L0,165
DOW,0.015,L0,165
GS,0.02,L0,165
HD,0.035,L0,165
HON,0.025,L0,165
IBM,0.025,L0,165
INTC,0.015,L0,165
JNJ,0.055,L0,165
JPM,0.03,L0,165
MCD,0.04,L0,165
MRK,0.045,L0,165
MSFT,0.055,L0,165
NKE,0.02,L0,165
PG,0.055,L0,165
CRM,0.02,L0,165
TRV,0.03,L0,165
UNH,0.05,L0,165
VZ,0.035,L0,165
V,0.04,L0,165
WMT,0.05,L0,165
DIS,0.015,L0,165
MMM,0.0,L1,165
AMZN,0.07,L1,165
AXP,0.02,L1,165
AMGN,0.06,L1,165
AAPL,0.08,L1,165
BA,0.0,L1,165
CAT,0.015,L1,165
CVX,0.015,L1,165
CSCO,0.025,L1,165
KO,0.055,L1,165
DOW,0.0,L1,165
GS,0.0,L1,165
HD,0.03,L1,165
HON,0.01,L1,165
IBM,0.01,L1,165
INTC,0.0,L1,165
JNJ,0.07,L1,165
JPM,0.015,L1,165
MCD,0.045,L1,165
MRK,0.08,L1,165
MSFT,0.09,L1,165
NKE,0.0,L1,165
PG,0.08,L1,165
CRM,0.025,L1,165
TRV,0.035,L1,165
UNH,0.06,L1,165
VZ,0.0,L1,165
V,0.045,L1,165
WMT,0.08,L1,165
DIS,0.0,L1,165
MMM,0.0,L2,165
AMZN,0.067,L2,165
AXP,0.0,L2,165
AMGN,0.0,L2,165
AAPL,0.151,L2,165
BA,0.0,L2,165
CAT,0.0,L2,165
CVX,0.0,L2,165
CSCO,0.0,L2,165
KO,0.0,L2,165
DOW,0.0,L2,165
GS,0.0,L2,165
HD,0.0,L2,165
HON,0.0,L2,165
IBM,0.0,L2,165
INTC,0.0,L2,165
JNJ,0.0,L2,165
JPM,0.0,L2,165
MCD,0.0,L2,165
MRK,0.364,L2,165
MSFT,0.263,L2,165
NKE,0.0,L2,165
PG,0.0,L2,165
CRM,0.0,L2,165
TRV,0.0,L2,165
UNH,0.0,L2,165
VZ,0.0,L2,165
V,0.0,L2,165
WMT,0.155,L2,165
DIS,0.0,L2,165
MMM,0.0,L3,165
AMZN,0.085,L3,165
AXP,0.04,L3,165
AMGN,0.055,L3,165
AAPL,0.11,L3,165
BA,0.0,L3,165
CAT,0.025,L3,165
CVX,0.015,L3,165
CSCO,0.02,L3,165
KO,0.02,L3,165
DOW,0.0,L3,165
GS,0.015,L3,165
HD,0.035,L3,165
HON,0.01,L3,165
IBM,0.0,L3,165
INTC,0.0,L3,165
JNJ,0.015,L3,165
JPM,0.025,L3,165
MCD,0.02,L3,165
MRK,0.095,L3,165
MSFT,0.12,L3,165
NKE,0.0,L3,165
PG,0.07,L3,165
CRM,0.055,L3,165
TRV,0.015,L3,165
UNH,0.06,L3,165
VZ,0.0,L3,165
V,0.05,L3,165
WMT,0.085,L3,165
DIS,0.0,L3,165
MMM,0.02,L0,166
AMZN,0.03,L0,166
AXP,0.025,L0,166
AMGN,0.04,L0,166
AAPL,0.045,L0,166
BA,0.01,L0,166
CAT,0.02,L0,166
CVX,0.035,L0,166
CSCO,0.035,L0,166
KO,0.045,L0,166
DOW,0.015,L0,166
GS,0.02,L0,166
HD,0.035,L0,166
HON,0.03,L0,166
IBM,0.03,L0,166
INTC,0.015,L0,166
JNJ,0.055,L0,166
JPM,0.03,L0,166
MCD,0.045,L0,166
MRK,0.045,L0,166
MSFT,0.05,L0,166
NKE,0.02,L0,166
PG,0.055,L0,166
CRM,0.02,L0,166
TRV,0.03,L0,166
UNH,0.055,L0,166
VZ,0.04,L0,166
V,0.04,L0,166
WMT,0.05,L0,166
DIS,0.02,L0,166
MMM,0.0,L1,166
AMZN,0.06,L1,166
AXP,0.02,L1,166
AMGN,0.06,L1,166
AAPL,0.07,L1,166
BA,0.0,L1,166
CAT,0.01,L1,166
CVX,0.01,L1,166
CSCO,0.03,L1,166
KO,0.05,L1,166
DOW,0.0,L1,166
GS,0.0,L1,166
HD,0.03,L1,166
HON,0.01,L1,166
IBM,0.02,L1,166
INTC,0.0,L1,166
JNJ,0.08,L1,166
JPM,0.01,L1,166
MCD,0.05,L1,166
MRK,0.09,L1,166
MSFT,0.09,L1,166
NKE,0.0,L1,166
PG,0.08,L1,166
CRM,0.02,L1,166
TRV,0.04,L1,166
UNH,0.07,L1,166
VZ,0.0,L1,166
V,0.05,L1,166
WMT,0.09,L1,166
DIS,0.0,L1,166
MMM,0.0,L2,166
AMZN,0.082,L2,166
AXP,0.0,L2,166
AMGN,0.06,L2,166
AAPL,0.09,L2,166
BA,0.0,L2,166
CAT,0.0,L2,166
CVX,0.0,L2,166
CSCO,0.0,L2,166
KO,0.0,L2,166
DOW,0.0,L2,166
GS,0.0,L2,166
HD,0.0,L2,166
HON,0.0,L2,166
IBM,0.0,L2,166
INTC,0.0,L2,166
JNJ,0.0,L2,166
JPM,0.0,L2,166
MCD,0.0,L2,166
MRK,0.18,L2,166
MSFT,0.16,L2,166
NKE,0.0,L2,166
PG,0.16,L2,166
CRM,0.0,L2,166
TRV,0.0,L2,166
UNH,0.068,L2,166
VZ,0.0,L2,166
V,0.05,L2,166
WMT,0.15,L2,166
DIS,0.0,L2,166
MMM,0.0,L3,166
AMZN,0.078,L3,166
AXP,0.055,L3,166
AMGN,0.04,L3,166
AAPL,0.095,L3,166
BA,0.0,L3,166
CAT,0.04,L3,166
CVX,0.018,L3,166
CSCO,0.018,L3,166
KO,0.02,L3,166
DOW,0.0,L3,166
GS,0.02,L3,166
HD,0.04,L3,166
HON,0.015,L3,166
IBM,0.0,L3,166
INTC,0.0,L3,166
JNJ,0.0,L3,166
JPM,0.03,L3,166
MCD,0.015,L3,166
MRK,0.07,L3,166
MSFT,0.11,L3,166
NKE,0.0,L3,166
PG,0.055,L3,166
CRM,0.055,L3,166
TRV,0.015,L3,166
UNH,0.06,L3,166
VZ,0.0,L3,166
V,0.055,L3,166
WMT,0.085,L3,166
DIS,0.001,L3,166
MMM,0.02,L0,167
AMZN,0.025,L0,167
AXP,0.02,L0,167
AMGN,0.035,L0,167
AAPL,0.045,L0,167
BA,0.01,L0,167
CAT,0.02,L0,167
CVX,0.035,L0,167
CSCO,0.03,L0,167
KO,0.045,L0,167
DOW,0.015,L0,167
GS,0.015,L0,167
HD,0.03,L0,167
HON,0.025,L0,167
IBM,0.025,L0,167
INTC,0.015,L0,167
JNJ,0.055,L0,167
JPM,0.025,L0,167
MCD,0.04,L0,167
MRK,0.045,L0,167
MSFT,0.055,L0,167
NKE,0.015,L0,167
PG,0.055,L0,167
CRM,0.015,L0,167
TRV,0.025,L0,167
UNH,0.05,L0,167
VZ,0.035,L0,167
V,0.035,L0,167
WMT,0.045,L0,167
DIS,0.015,L0,167
MMM,0.0,L1,167
AMZN,0.06,L1,167
AXP,0.02,L1,167
AMGN,0.06,L1,167
AAPL,0.07,L1,167
BA,0.0,L1,167
CAT,0.015,L1,167
CVX,0.015,L1,167
CSCO,0.025,L1,167
KO,0.05,L1,167
DOW,0.0,L1,167
GS,0.0,L1,167
HD,0.03,L1,167
HON,0.015,L1,167
IBM,0.02,L1,167
INTC,0.0,L1,167
JNJ,0.08,L1,167
JPM,0.015,L1,167
MCD,0.05,L1,167
MRK,0.08,L1,167
MSFT,0.09,L1,167
NKE,0.0,L1,167
PG,0.08,L1,167
CRM,0.025,L1,167
TRV,0.04,L1,167
UNH,0.055,L1,167
VZ,0.0,L1,167
V,0.045,L1,167
WMT,0.08,L1,167
DIS,0.0,L1,167
MMM,0.0,L2,167
AMZN,0.055,L2,167
AXP,0.032,L2,167
AMGN,0.041,L2,167
AAPL,0.067,L2,167
BA,0.0,L2,167
CAT,0.018,L2,167
CVX,0.0,L2,167
CSCO,0.0,L2,167
KO,0.0,L2,167
DOW,0.0,L2,167
GS,0.0,L2,167
HD,0.022,L2,167
HON,0.0,L2,167
IBM,0.0,L2,167
INTC,0.0,L2,167
JNJ,0.0,L2,167
JPM,0.0,L2,167
MCD,0.0,L2,167
MRK,0.18,L2,167
MSFT,0.14,L2,167
NKE,0.0,L2,167
PG,0.12,L2,167
CRM,0.035,L2,167
TRV,0.0,L2,167
UNH,0.07,L2,167
VZ,0.0,L2,167
V,0.06,L2,167
WMT,0.16,L2,167
DIS,0.0,L2,167
MMM,0.0,L3,167
AMZN,0.078,L3,167
AXP,0.043,L3,167
AMGN,0.041,L3,167
AAPL,0.103,L3,167
BA,0.0,L3,167
CAT,0.028,L3,167
CVX,0.018,L3,167
CSCO,0.015,L3,167
KO,0.018,L3,167
DOW,0.0,L3,167
GS,0.018,L3,167
HD,0.032,L3,167
HON,0.012,L3,167
IBM,0.0,L3,167
INTC,0.0,L3,167
JNJ,0.0,L3,167
JPM,0.026,L3,167
MCD,0.012,L3,167
MRK,0.07,L3,167
MSFT,0.112,L3,167
NKE,0.0,L3,167
PG,0.05,L3,167
CRM,0.05,L3,167
TRV,0.012,L3,167
UNH,0.06,L3,167
VZ,0.0,L3,167
V,0.052,L3,167
WMT,0.09,L3,167
DIS,0.0,L3,167
MMM,0.02,L0,168
AMZN,0.03,L0,168
AXP,0.025,L0,168
AMGN,0.04,L0,168
AAPL,0.045,L0,168
BA,0.01,L0,168
CAT,0.02,L0,168
CVX,0.035,L0,168
CSCO,0.035,L0,168
KO,0.045,L0,168
DOW,0.015,L0,168
GS,0.02,L0,168
HD,0.035,L0,168
HON,0.03,L0,168
IBM,0.03,L0,168
INTC,0.015,L0,168
JNJ,0.055,L0,168
JPM,0.03,L0,168
MCD,0.04,L0,168
MRK,0.045,L0,168
MSFT,0.05,L0,168
NKE,0.02,L0,168
PG,0.055,L0,168
CRM,0.02,L0,168
TRV,0.03,L0,168
UNH,0.055,L0,168
VZ,0.035,L0,168
V,0.04,L0,168
WMT,0.05,L0,168
DIS,0.015,L0,168
MMM,0.0,L1,168
AMZN,0.06,L1,168
AXP,0.02,L1,168
AMGN,0.06,L1,168
AAPL,0.07,L1,168
BA,0.0,L1,168
CAT,0.015,L1,168
CVX,0.02,L1,168
CSCO,0.025,L1,168
KO,0.05,L1,168
DOW,0.0,L1,168
GS,0.0,L1,168
HD,0.025,L1,168
HON,0.01,L1,168
IBM,0.015,L1,168
INTC,0.0,L1,168
JNJ,0.07,L1,168
JPM,0.015,L1,168
MCD,0.045,L1,168
MRK,0.08,L1,168
MSFT,0.09,L1,168
NKE,0.0,L1,168
PG,0.08,L1,168
CRM,0.025,L1,168
TRV,0.03,L1,168
UNH,0.06,L1,168
VZ,0.0,L1,168
V,0.045,L1,168
WMT,0.08,L1,168
DIS,0.0,L1,168
MMM,0.0,L2,168
AMZN,0.067,L2,168
AXP,0.0,L2,168
AMGN,0.0,L2,168
AAPL,0.17,L2,168
BA,0.0,L2,168
CAT,0.0,L2,168
CVX,0.0,L2,168
CSCO,0.0,L2,168
KO,0.0,L2,168
DOW,0.0,L2,168
GS,0.0,L2,168
HD,0.0,L2,168
HON,0.0,L2,168
IBM,0.0,L2,168
INTC,0.0,L2,168
JNJ,0.0,L2,168
JPM,0.0,L2,168
MCD,0.0,L2,168
MRK,0.313,L2,168
MSFT,0.25,L2,168
NKE,0.0,L2,168
PG,0.0,L2,168
CRM,0.0,L2,168
TRV,0.0,L2,168
UNH,0.0,L2,168
VZ,0.0,L2,168
V,0.0,L2,168
WMT,0.2,L2,168
DIS,0.0,L2,168
MMM,0.0,L3,168
AMZN,0.091,L3,168
AXP,0.05,L3,168
AMGN,0.04,L3,168
AAPL,0.12,L3,168
BA,0.0,L3,168
CAT,0.035,L3,168
CVX,0.015,L3,168
CSCO,0.01,L3,168
KO,0.015,L3,168
DOW,0.0,L3,168
GS,0.02,L3,168
HD,0.04,L3,168
HON,0.01,L3,168
IBM,0.0,L3,168
INTC,0.0,L3,168
JNJ,0.0,L3,168
JPM,0.03,L3,168
MCD,0.01,L3,168
MRK,0.07,L3,168
MSFT,0.13,L3,168
NKE,0.0,L3,168
PG,0.06,L3,168
CRM,0.06,L3,168
TRV,0.015,L3,168
UNH,0.055,L3,168
VZ,0.0,L3,168
V,0.055,L3,168
WMT,0.08,L3,168
DIS,0.0,L3,168
MMM,0.02,L0,169
AMZN,0.03,L0,169
AXP,0.025,L0,169
AMGN,0.04,L0,169
AAPL,0.045,L0,169
BA,0.01,L0,169
CAT,0.02,L0,169
CVX,0.035,L0,169
CSCO,0.035,L0,169
KO,0.045,L0,169
DOW,0.015,L0,169
GS,0.02,L0,169
HD,0.035,L0,169
HON,0.025,L0,169
IBM,0.03,L0,169
INTC,0.02,L0,169
JNJ,0.055,L0,169
JPM,0.03,L0,169
MCD,0.045,L0,169
MRK,0.045,L0,169
MSFT,0.055,L0,169
NKE,0.02,L0,169
PG,0.055,L0,169
CRM,0.02,L0,169
TRV,0.03,L0,169
UNH,0.055,L0,169
VZ,0.04,L0,169
V,0.04,L0,169
WMT,0.05,L0,169
DIS,0.015,L0,169
MMM,0.0,L1,169
AMZN,0.07,L1,169
AXP,0.02,L1,169
AMGN,0.06,L1,169
AAPL,0.08,L1,169
BA,0.0,L1,169
CAT,0.015,L1,169
CVX,0.015,L1,169
CSCO,0.025,L1,169
KO,0.045,L1,169
DOW,0.0,L1,169
GS,0.0,L1,169
HD,0.025,L1,169
HON,0.01,L1,169
IBM,0.015,L1,169
INTC,0.0,L1,169
JNJ,0.07,L1,169
JPM,0.015,L1,169
MCD,0.04,L1,169
MRK,0.08,L1,169
MSFT,0.09,L1,169
NKE,0.0,L1,169
PG,0.07,L1,169
CRM,0.03,L1,169
TRV,0.03,L1,169
UNH,0.06,L1,169
VZ,0.0,L1,169
V,0.05,L1,169
WMT,0.075,L1,169
DIS,0.0,L1,169
MMM,0.0,L2,169
AMZN,0.07,L2,169
AXP,0.02,L2,169
AMGN,0.045,L2,169
AAPL,0.09,L2,169
BA,0.0,L2,169
CAT,0.01,L2,169
CVX,0.0,L2,169
CSCO,0.0,L2,169
KO,0.0,L2,169
DOW,0.0,L2,169
GS,0.0,L2,169
HD,0.025,L2,169
HON,0.0,L2,169
IBM,0.0,L2,169
INTC,0.0,L2,169
JNJ,0.0,L2,169
JPM,0.0,L2,169
MCD,0.0,L2,169
MRK,0.18,L2,169
MSFT,0.14,L2,169
NKE,0.0,L2,169
PG,0.12,L2,169
CRM,0.04,L2,169
TRV,0.0,L2,169
UNH,0.08,L2,169
VZ,0.0,L2,169
V,0.06,L2,169
WMT,0.12,L2,169
DIS,0.0,L2,169
MMM,0.0,L3,169
AMZN,0.083,L3,169
AXP,0.041,L3,169
AMGN,0.04,L3,169
AAPL,0.112,L3,169
BA,0.0,L3,169
CAT,0.028,L3,169
CVX,0.012,L3,169
CSCO,0.018,L3,169
KO,0.016,L3,169
DOW,0.0,L3,169
GS,0.018,L3,169
HD,0.03,L3,169
HON,0.01,L3,169
IBM,0.008,L3,169
INTC,0.0,L3,169
JNJ,0.012,L3,169
JPM,0.024,L3,169
MCD,0.014,L3,169
MRK,0.07,L3,169
MSFT,0.12,L3,169
NKE,0.0,L3,169
PG,0.05,L3,169
CRM,0.06,L3,169
TRV,0.012,L3,169
UNH,0.055,L3,169
VZ,0.0,L3,169
V,0.045,L3,169
WMT,0.072,L3,169
DIS,0.0,L3,169
MMM,0.02,L0,170
AMZN,0.03,L0,170
AXP,0.025,L0,170
AMGN,0.04,L0,170
AAPL,0.045,L0,170
BA,0.01,L0,170
CAT,0.02,L0,170
CVX,0.035,L0,170
CSCO,0.035,L0,170
KO,0.045,L0,170
DOW,0.015,L0,170
GS,0.02,L0,170
HD,0.035,L0,170
HON,0.025,L0,170
IBM,0.03,L0,170
INTC,0.02,L0,170
JNJ,0.055,L0,170
JPM,0.03,L0,170
MCD,0.045,L0,170
MRK,0.045,L0,170
MSFT,0.055,L0,170
NKE,0.02,L0,170
PG,0.055,L0,170
CRM,0.02,L0,170
TRV,0.03,L0,170
UNH,0.055,L0,170
VZ,0.035,L0,170
V,0.04,L0,170
WMT,0.05,L0,170
DIS,0.015,L0,170
MMM,0.0,L1,170
AMZN,0.06,L1,170
AXP,0.02,L1,170
AMGN,0.06,L1,170
AAPL,0.07,L1,170
BA,0.0,L1,170
CAT,0.015,L1,170
CVX,0.015,L1,170
CSCO,0.025,L1,170
KO,0.055,L1,170
DOW,0.0,L1,170
GS,0.0,L1,170
HD,0.025,L1,170
HON,0.01,L1,170
IBM,0.015,L1,170
INTC,0.0,L1,170
JNJ,0.07,L1,170
JPM,0.015,L1,170
MCD,0.05,L1,170
MRK,0.07,L1,170
MSFT,0.08,L1,170
NKE,0.0,L1,170
PG,0.07,L1,170
CRM,0.02,L1,170
TRV,0.035,L1,170
UNH,0.055,L1,170
VZ,0.0,L1,170
V,0.045,L1,170
WMT,0.07,L1,170
DIS,0.0,L1,170
MMM,0.0,L2,170
AMZN,0.071,L2,170
AXP,0.0,L2,170
AMGN,0.054,L2,170
AAPL,0.087,L2,170
BA,0.0,L2,170
CAT,0.0,L2,170
CVX,0.0,L2,170
CSCO,0.0,L2,170
KO,0.0,L2,170
DOW,0.0,L2,170
GS,0.0,L2,170
HD,0.0,L2,170
HON,0.0,L2,170
IBM,0.0,L2,170
INTC,0.0,L2,170
JNJ,0.0,L2,170
JPM,0.0,L2,170
MCD,0.0,L2,170
MRK,0.214,L2,170
MSFT,0.17,L2,170
NKE,0.0,L2,170
PG,0.146,L2,170
CRM,0.0,L2,170
TRV,0.0,L2,170
UNH,0.0,L2,170
VZ,0.0,L2,170
V,0.0,L2,170
WMT,0.258,L2,170
DIS,0.0,L2,170
MMM,0.0,L3,170
AMZN,0.086,L3,170
AXP,0.045,L3,170
AMGN,0.05,L3,170
AAPL,0.11,L3,170
BA,0.0,L3,170
CAT,0.028,L3,170
CVX,0.012,L3,170
CSCO,0.01,L3,170
KO,0.018,L3,170
DOW,0.0,L3,170
GS,0.018,L3,170
HD,0.03,L3,170
HON,0.008,L3,170
IBM,0.0,L3,170
INTC,0.0,L3,170
JNJ,0.02,L3,170
JPM,0.022,L3,170
MCD,0.012,L3,170
MRK,0.09,L3,170
MSFT,0.12,L3,170
NKE,0.0,L3,170
PG,0.06,L3,170
CRM,0.06,L3,170
TRV,0.012,L3,170
UNH,0.055,L3,170
VZ,0.0,L3,170
V,0.05,L3,170
WMT,0.074,L3,170
DIS,0.0,L3,170
MMM,0.02,L0,171
AMZN,0.03,L0,171
AXP,0.025,L0,171
AMGN,0.035,L0,171
AAPL,0.045,L0,171
BA,0.01,L0,171
CAT,0.02,L0,171
CVX,0.035,L0,171
CSCO,0.035,L0,171
KO,0.045,L0,171
DOW,0.015,L0,171
GS,0.02,L0,171
HD,0.035,L0,171
HON,0.025,L0,171
IBM,0.03,L0,171
INTC,0.02,L0,171
JNJ,0.055,L0,171
JPM,0.03,L0,171
MCD,0.04,L0,171
MRK,0.045,L0,171
MSFT,0.055,L0,171
NKE,0.02,L0,171
PG,0.055,L0,171
CRM,0.02,L0,171
TRV,0.03,L0,171
UNH,0.05,L0,171
VZ,0.035,L0,171
V,0.04,L0,171
WMT,0.05,L0,171
DIS,0.02,L0,171
MMM,0.0,L1,171
AMZN,0.06,L1,171
AXP,0.02,L1,171
AMGN,0.06,L1,171
AAPL,0.07,L1,171
BA,0.0,L1,171
CAT,0.015,L1,171
CVX,0.015,L1,171
CSCO,0.025,L1,171
KO,0.05,L1,171
DOW,0.0,L1,171
GS,0.0,L1,171
HD,0.03,L1,171
HON,0.01,L1,171
IBM,0.015,L1,171
INTC,0.0,L1,171
JNJ,0.07,L1,171
JPM,0.015,L1,171
MCD,0.045,L1,171
MRK,0.07,L1,171
MSFT,0.09,L1,171
NKE,0.0,L1,171
PG,0.08,L1,171
CRM,0.025,L1,171
TRV,0.03,L1,171
UNH,0.055,L1,171
VZ,0.0,L1,171
V,0.05,L1,171
WMT,0.08,L1,171
DIS,0.0,L1,171
MMM,0.0,L2,171
AMZN,0.078,L2,171
AXP,0.0,L2,171
AMGN,0.0,L2,171
AAPL,0.18,L2,171
BA,0.0,L2,171
CAT,0.0,L2,171
CVX,0.0,L2,171
CSCO,0.0,L2,171
KO,0.0,L2,171
DOW,0.0,L2,171
GS,0.0,L2,171
HD,0.0,L2,171
HON,0.0,L2,171
IBM,0.0,L2,171
INTC,0.0,L2,171
JNJ,0.0,L2,171
JPM,0.0,L2,171
MCD,0.0,L2,171
MRK,0.242,L2,171
MSFT,0.22,L2,171
NKE,0.0,L2,171
PG,0.0,L2,171
CRM,0.0,L2,171
TRV,0.0,L2,171
UNH,0.0,L2,171
VZ,0.0,L2,171
V,0.0,L2,171
WMT,0.28,L2,171
DIS,0.0,L2,171
MMM,0.0,L3,171
AMZN,0.087,L3,171
AXP,0.055,L3,171
AMGN,0.046,L3,171
AAPL,0.106,L3,171
BA,0.0,L3,171
CAT,0.032,L3,171
CVX,0.018,L3,171
CSCO,0.018,L3,171
KO,0.02,L3,171
DOW,0.0,L3,171
GS,0.02,L3,171
HD,0.032,L3,171
HON,0.012,L3,171
IBM,0.0,L3,171
INTC,0.0,L3,171
JNJ,0.0,L3,171
JPM,0.028,L3,171
MCD,0.012,L3,171
MRK,0.09,L3,171
MSFT,0.11,L3,171
NKE,0.0,L3,171
PG,0.06,L3,171
CRM,0.05,L3,171
TRV,0.018,L3,171
UNH,0.05,L3,171
VZ,0.0,L3,171
V,0.05,L3,171
WMT,0.086,L3,171
DIS,0.0,L3,171
MMM,0.015,L0,172
AMZN,0.035,L0,172
AXP,0.025,L0,172
AMGN,0.035,L0,172
AAPL,0.055,L0,172
BA,0.01,L0,172
CAT,0.02,L0,172
